id,track_id,track_name,artists,popularity,ingest_ts
189,track_000189,Smells Like Teen Spirit 81,Katy Perry,73,2025-10-21T12:28:34.908606
190,track_000190,Let It Be 82,The Weeknd,54,2025-10-04T12:28:34.908617
191,track_000191,All Along the Watchtower 11,Ariana Grande,79,2026-01-21T12:28:34.908628
192,track_000192,The Sound of Silence 48,Justin Bieber,53,2026-01-07T12:28:34.908639
193,track_000193,The Sound of Silence 34,Post Malone,39,2025-11-14T12:28:34.908650
194,track_000194,Blinding Lights 64,Post Malone,95,2025-11-23T12:28:34.908691
195,track_000195,Shape of You 8,Katy Perry,81,2026-02-10T12:28:34.908703
196,track_000196,Sweet Home Chicago 5,The Weeknd,33,2025-10-20T12:28:34.908744
197,track_000197,All Along the Watchtower 9,The Weeknd,67,2025-09-30T12:28:34.908758
198,track_000198,Uptown Funk 54,The Weeknd,96,2025-11-05T12:28:34.908769
199,track_000199,The Sound of Silence 52,Adele,29,2026-02-28T12:28:34.908781
200,track_000200,Sweet Home Chicago 28,Bruno Mars,73,2025-09-27T12:28:34.908815
201,track_000201,Smells Like Teen Spirit 58,Ed Sheeran,100,2025-10-01T12:28:34.908828
202,track_000202,Black 12,Adele,67,2025-12-17T12:28:34.908839
203,track_000203,Sweet Home Chicago 96,The Weeknd,85,2025-09-18T12:28:34.908850
204,track_000204,All Along the Watchtower 28,Drake,97,2025-09-11T12:28:34.908887
205,track_000205,Someone Like You 57,Beyoncé,44,2025-12-14T12:28:34.908899
206,track_000206,Imagine 58,Ed Sheeran,55,2025-09-30T12:28:34.908910
207,track_000207,Let It Be 83,Post Malone,32,2025-12-25T12:28:34.908948
208,track_000208,Shape of You 53,Taylor Swift,87,2025-10-15T12:28:34.908959
209,track_000209,Shape of You 79,Lady Gaga,95,2025-09-17T12:28:34.908970
210,track_000210,Smells Like Teen Spirit 23,Bruno Mars,69,2025-10-09T12:28:34.908981
211,track_000211,Imagine 65,Beyoncé,41,2026-02-14T12:28:34.908992
212,track_000212,Rolling in the Deep 48,Drake,26,2026-01-05T12:28:34.909004
213,track_000213,Let It Be 20,Katy Perry,39,2025-12-23T12:28:34.909015
214,track_000214,Blinding Lights 80,Ariana Grande,37,2025-10-01T12:28:34.909065
215,track_000215,Imagine 38,Eminem,47,2025-12-01T12:28:34.909081
216,track_000216,Hotel California 87,Justin Bieber,26,2026-01-24T12:28:34.909093
217,track_000217,All Along the Watchtower 25,Ariana Grande,40,2026-01-09T12:28:34.909105
218,track_000218,Sweet Home Chicago 76,Taylor Swift,24,2026-01-19T12:28:34.909116
219,track_000219,Like a Rolling Stone 21,Post Malone,81,2025-09-11T12:28:34.909127
220,track_000220,Black 100,Dua Lipa,79,2026-01-22T12:28:34.909139
221,track_000221,All Along the Watchtower 12,Dua Lipa,87,2026-02-16T12:28:34.909150
222,track_000222,Hotel California 15,Justin Bieber,42,2026-02-14T12:28:34.909161
223,track_000223,Shape of You 69,Rihanna,79,2025-09-02T12:28:34.909173
224,track_000224,Imagine 28,Dua Lipa,63,2025-12-31T12:28:34.909184
225,track_000225,All Along the Watchtower 7,Katy Perry,33,2026-01-23T12:28:34.909195
226,track_000226,Rolling in the Deep 47,Ariana Grande,63,2025-12-04T12:28:34.909207
227,track_000227,Blinding Lights 71,Mariah Carey,90,2026-01-27T12:28:34.909218
228,track_000228,Blinding Lights 79,Drake,40,2025-10-05T12:28:34.909229
229,track_000229,Hotel California 31,Dua Lipa,50,2026-01-19T12:28:34.909240
230,track_000230,Bohemian Rhapsody 38,Beyoncé,68,2025-10-08T12:28:34.909282
231,track_000231,Bohemian Rhapsody 91,Justin Bieber,59,2026-01-18T12:28:34.909294
232,track_000232,Imagine 40,Mariah Carey,73,2025-09-06T12:28:34.909342
233,track_000233,Shape of You 33,Ed Sheeran,37,2025-09-25T12:28:34.909397
234,track_000234,Hotel California 50,Bruno Mars,97,2026-01-01T12:28:34.909412
235,track_000235,Stairway to Heaven 25,Dua Lipa,67,2025-09-11T12:28:34.909425
236,track_000236,Stairway to Heaven 91,Justin Bieber,77,2026-01-16T12:28:34.909437
237,track_000237,The Sound of Silence 4,The Weeknd,86,2026-01-30T12:28:34.909449
238,track_000238,All Along the Watchtower 97,Lady Gaga,80,2025-11-07T12:28:34.909460
239,track_000239,All Along the Watchtower 19,Bruno Mars,43,2026-01-08T12:28:34.909473
240,track_000240,Rolling in the Deep 96,Eminem,39,2025-11-19T12:28:34.909485
241,track_000241,Black 8,Eminem,23,2025-11-06T12:28:34.909496
242,track_000242,Uptown Funk 92,Billie Eilish,54,2026-02-05T12:28:34.909507
243,track_000243,Smells Like Teen Spirit 34,Beyoncé,35,2026-02-08T12:28:34.909518
244,track_000244,Let It Be 3,The Weeknd,68,2026-01-19T12:28:34.909530
245,track_000245,Blinding Lights 65,Adele,69,2026-02-17T12:28:34.909541
246,track_000246,Stairway to Heaven 16,Ariana Grande,81,2025-11-13T12:28:34.909552
247,track_000247,Smells Like Teen Spirit 70,Taylor Swift,58,2026-01-11T12:28:34.909564
248,track_000248,Like a Rolling Stone 73,Beyoncé,94,2025-09-15T12:28:34.909576
249,track_000249,Shape of You 37,The Weeknd,84,2026-02-06T12:28:34.909588
250,track_000250,Sweet Home Chicago 17,Bruno Mars,67,2026-01-12T12:28:34.909601
251,track_000251,Uptown Funk 17,Justin Bieber,87,2025-12-22T12:28:34.909613
252,track_000252,Blinding Lights 1,The Weeknd,95,2025-12-10T12:28:34.909624
253,track_000253,Smells Like Teen Spirit 42,Billie Eilish,48,2025-10-14T12:28:34.909635
254,track_000254,Black 24,The Weeknd,76,2025-12-09T12:28:34.909646
255,track_000255,Shape of You 43,Ed Sheeran,63,2025-12-08T12:28:34.909657
256,track_000256,Smells Like Teen Spirit 56,Eminem,99,2025-10-04T12:28:34.909667
257,track_000257,Let It Be 49,Post Malone,41,2025-09-07T12:28:34.909682
258,track_000258,The Sound of Silence 62,Drake,85,2026-01-14T12:28:34.909694
259,track_000259,Someone Like You 7,Billie Eilish,81,2025-12-24T12:28:34.909705
260,track_000260,The Sound of Silence 95,Lady Gaga,40,2025-10-11T12:28:34.909716
261,track_000261,Smells Like Teen Spirit 77,Rihanna,40,2025-09-08T12:28:34.909727
262,track_000262,Shape of You 9,Post Malone,35,2025-12-21T12:28:34.909739
263,track_000263,Uptown Funk 51,Eminem,64,2025-11-21T12:28:34.909750
264,track_000264,Blinding Lights 95,Rihanna,29,2025-11-07T12:28:34.909761
265,track_000265,The Sound of Silence 78,Adele,49,2026-02-02T12:28:34.909792
266,track_000266,Black 14,Billie Eilish,73,2026-02-10T12:28:34.909803
267,track_000267,Bohemian Rhapsody 64,Drake,30,2025-11-23T12:28:34.909814
268,track_000268,Imagine 55,Eminem,41,2025-12-05T12:28:34.909886
269,track_000269,Sweet Home Chicago 4,Mariah Carey,73,2025-11-28T12:28:34.909909
270,track_000270,Let It Be 64,Taylor Swift,28,2025-11-28T12:28:34.909922
271,track_000271,Let It Be 27,Eminem,100,2026-02-02T12:28:34.909934
272,track_000272,Blinding Lights 42,Bruno Mars,90,2025-11-12T12:28:34.910038
273,track_000273,Imagine 53,Taylor Swift,50,2026-01-26T12:28:34.910057
274,track_000274,Smells Like Teen Spirit 65,Beyoncé,30,2025-12-29T12:28:34.910116
275,track_000275,Smells Like Teen Spirit 7,Rihanna,68,2025-09-13T12:28:34.910162
276,track_000276,Rolling in the Deep 37,Ariana Grande,72,2025-12-28T12:28:34.910191
277,track_000277,All Along the Watchtower 59,Lady Gaga,95,2025-12-22T12:28:34.910204
278,track_000278,Hotel California 81,Billie Eilish,61,2025-09-24T12:28:34.910216
279,track_000279,Hotel California 14,Post Malone,77,2025-11-03T12:28:34.910229
280,track_000280,Like a Rolling Stone 38,Katy Perry,61,2025-11-30T12:28:34.910241
281,track_000281,Like a Rolling Stone 72,Adele,60,2025-09-22T12:28:34.910253
282,track_000282,Black 40,Adele,71,2025-10-14T12:28:34.910264
283,track_000283,Stairway to Heaven 28,Ariana Grande,71,2025-10-17T12:28:34.910276
284,track_000284,Smells Like Teen Spirit 55,Rihanna,74,2026-01-08T12:28:34.910287
285,track_000285,Let It Be 37,Adele,95,2026-02-02T12:28:34.910298
286,track_000286,All Along the Watchtower 54,Rihanna,23,2025-11-27T12:28:34.910310
287,track_000287,Sweet Home Chicago 17,Bruno Mars,27,2026-01-10T12:28:34.910321
288,track_000288,Someone Like You 35,Ariana Grande,74,2026-01-08T12:28:34.910332
289,track_000289,Blinding Lights 77,Lady Gaga,53,2026-01-02T12:28:34.910343
290,track_000290,Hotel California 77,Post Malone,52,2025-12-12T12:28:34.910355
291,track_000291,Shape of You 13,Dua Lipa,61,2026-01-16T12:28:34.910367
292,track_000292,Black 83,Bruno Mars,39,2026-02-18T12:28:34.910379
293,track_000293,Hotel California 14,Justin Bieber,44,2026-02-15T12:28:34.910390
294,track_000294,All Along the Watchtower 4,Ed Sheeran,73,2026-01-06T12:28:34.910402
295,track_000295,Imagine 24,Lady Gaga,77,2025-09-28T12:28:34.910413
296,track_000296,Stairway to Heaven 87,Dua Lipa,30,2025-12-15T12:28:34.910424
297,track_000297,Sweet Home Chicago 43,Drake,73,2025-09-17T12:28:34.910441
298,track_000298,Imagine 68,Lady Gaga,49,2025-09-15T12:28:34.910452
299,track_000299,Sweet Home Chicago 44,The Weeknd,24,2025-10-22T12:28:34.910466
300,track_000300,Rolling in the Deep 92,Adele,42,2025-10-27T12:28:34.910477
301,track_000301,Like a Rolling Stone 25,Adele,63,2025-10-19T12:28:34.910488
302,track_000302,All Along the Watchtower 91,Taylor Swift,21,2025-09-17T12:28:34.910499
303,track_000303,Sweet Home Chicago 53,Ed Sheeran,100,2026-01-17T12:28:34.910515
304,track_000304,Hotel California 99,Justin Bieber,96,2026-01-10T12:28:34.910531
305,track_000305,Black 89,Beyoncé,74,2025-11-13T12:28:34.910542
306,track_000306,Let It Be 53,Drake,83,2026-02-12T12:28:34.910553
307,track_000307,Hotel California 78,Ed Sheeran,94,2025-12-24T12:28:34.910566
308,track_000308,Blinding Lights 88,The Weeknd,26,2025-11-26T12:28:34.910577
309,track_000309,Black 56,Rihanna,100,2026-02-22T12:28:34.910588
310,track_000310,Smells Like Teen Spirit 62,Adele,84,2026-01-25T12:28:34.910599
311,track_000311,Shape of You 72,Billie Eilish,96,2026-01-02T12:28:34.910610
312,track_000312,Hotel California 86,Rihanna,43,2025-10-11T12:28:34.910621
313,track_000313,Bohemian Rhapsody 54,Beyoncé,54,2026-02-14T12:28:34.910632
314,track_000314,Uptown Funk 29,Drake,76,2025-10-23T12:28:34.910644
315,track_000315,Like a Rolling Stone 42,Taylor Swift,20,2025-11-27T12:28:34.910655
316,track_000316,Sweet Home Chicago 1,Mariah Carey,35,2025-10-10T12:28:34.910666
317,track_000317,Sweet Home Chicago 47,Rihanna,64,2025-12-06T12:28:34.910677
318,track_000318,Black 6,Post Malone,25,2026-02-05T12:28:34.910689
319,track_000319,Hotel California 22,Drake,80,2025-09-11T12:28:34.910700
320,track_000320,Someone Like You 49,Eminem,55,2025-10-11T12:28:34.910760
321,track_000321,Blinding Lights 63,Katy Perry,96,2026-01-14T12:28:34.910778
322,track_000322,Imagine 32,Post Malone,57,2025-10-26T12:28:34.910790
323,track_000323,Let It Be 59,Adele,77,2026-01-06T12:28:34.910802
324,track_000324,Sweet Home Chicago 20,Adele,29,2026-02-16T12:28:34.910813
325,track_000325,Smells Like Teen Spirit 14,Mariah Carey,42,2025-11-22T12:28:34.910824
326,track_000326,Let It Be 68,Drake,39,2026-03-01T12:28:34.910836
327,track_000327,Someone Like You 66,The Weeknd,49,2025-11-23T12:28:34.910847
328,track_000328,Stairway to Heaven 57,Bruno Mars,63,2025-12-17T12:28:34.910859
329,track_000329,The Sound of Silence 77,Taylor Swift,70,2025-11-24T12:28:34.910870
330,track_000330,Sweet Home Chicago 4,Bruno Mars,76,2026-01-27T12:28:34.910882
